Category,Sub-Category,Sales,Quantity,Discount,Profit
Office Supplies,Binders,108.08,7,0.0,54.04
Office Supplies,Binders,9.540000000000001,3,0.0,4.3884
Office Supplies,Art,11.736,3,0.2,1.0269
Office Supplies,Binders,447.85999999999996,7,0.0,219.4514
Office Supplies,Paper,17.94,3,0.0,8.790600000000001
Office Supplies,Appliances,245.88,6,0.0,68.84639999999999
Office Supplies,Paper,192.16,4,0.0,92.23679999999999
Furniture,Chairs,801.5680000000001,2,0.2,50.097999999999985
Office Supplies,Paper,368.91,9,0.0,180.76590000000002
Furniture,Chairs,885.528,9,0.2,-99.62190000000007
Furniture,Furnishings,28.28,2,0.0,7.352800000000002
Office Supplies,Supplies,4912.59,3,0.0,196.50359999999978
Office Supplies,Binders,14.352000000000002,3,0.2,5.023199999999999
Technology,Accessories,179.97,3,0.0,86.38560000000001
Office Supplies,Storage,42.76,1,0.0,11.1176
Office Supplies,Paper,45.68,2,0.0,21.0128
Office Supplies,Binders,25.06,2,0.0,11.778199999999998
Office Supplies,Paper,38.432,1,0.2,13.451199999999996
Office Supplies,Storage,21.568,2,0.2,1.6175999999999986
Technology,Accessories,81.57600000000001,3,0.2,2.0393999999999934
Office Supplies,Binders,2.78,1,0.0,1.3621999999999999
Office Supplies,Storage,99.87,3,0.0,23.968799999999998
Office Supplies,Labels,44.400000000000006,3,0.0,22.200000000000003
Office Supplies,Paper,21.400000000000002,5,0.0,9.629999999999999
Furniture,Furnishings,71.12,4,0.0,22.047199999999997
Technology,Phones,259.96,4,0.0,124.7808
Office Supplies,Envelopes,9.78,1,0.0,4.89
Office Supplies,Binders,24.192,9,0.2,7.559999999999999
Furniture,Furnishings,31.56,3,0.0,10.4148
Office Supplies,Paper,59.94,3,0.0,28.171799999999998
Office Supplies,Paper,45.36,4,0.0,22.226399999999998
Office Supplies,Paper,26.400000000000002,5,0.0,12.672
Office Supplies,Labels,41.4,4,0.0,19.872
Technology,Accessories,16.95,1,0.0,1.0169999999999995
Office Supplies,Binders,24.704,2,0.2,9.264
Office Supplies,Appliances,59.699999999999996,3,0.0,26.864999999999995
Furniture,Furnishings,14.52,3,0.0,5.6628
Office Supplies,Binders,104.184,3,0.2,33.8598
Office Supplies,Storage,46.53,3,0.0,13.028400000000001
Office Supplies,Supplies,25.5,3,0.0,6.63
Office Supplies,Storage,14.9,5,0.0,1.0429999999999984
Office Supplies,Labels,87.71,7,0.0,41.223699999999994
Furniture,Chairs,199.764,2,0.1,8.878399999999996
Office Supplies,Storage,94.6,4,0.0,27.433999999999997
Furniture,Bookcases,4228.704000000001,6,0.2,158.57639999999992
Furniture,Bookcases,2003.9200000000003,5,0.2,-25.04900000000015
Technology,Phones,209.96999999999997,3,0.0,58.7916
Technology,Accessories,659.9,2,0.0,217.76699999999994
Office Supplies,Paper,110.96,2,0.0,53.260799999999996
Technology,Phones,67.8,4,0.0,1.3559999999999945
Furniture,Tables,313.176,2,0.4,-120.05080000000007
Office Supplies,Art,22.959999999999997,7,0.0,6.658399999999997
Technology,Accessories,1099.5,10,0.0,362.83500000000004
Furniture,Tables,1215.92,8,0.0,316.1392000000001
Office Supplies,Labels,7.31,1,0.0,3.4356999999999998
Furniture,Furnishings,8.92,4,0.0,3.9248000000000003
Furniture,Bookcases,87.21000000000001,3,0.5,-45.3492
Office Supplies,Paper,15.552000000000003,3,0.2,5.4432
Technology,Phones,683.9879999999999,2,0.4,-113.9980000000001
Office Supplies,Storage,13.392000000000001,3,0.2,1.0044
Technology,Accessories,16.776000000000003,3,0.2,4.8231
Technology,Accessories,527.92,2,0.2,85.78699999999995
Furniture,Furnishings,25.4,5,0.0,8.636
Technology,Phones,177.48000000000002,3,0.2,19.966499999999982
Technology,Phones,71.976,3,0.2,8.99699999999999
Technology,Phones,95.992,1,0.2,9.5992
Office Supplies,Labels,13.216000000000001,4,0.2,4.2951999999999995
Technology,Accessories,435.84000000000003,12,0.0,130.75199999999995
Office Supplies,Art,5.88,2,0.0,1.5876000000000001
Technology,Phones,211.168,4,0.2,18.47720000000001
Furniture,Furnishings,6.28,1,0.0,2.6376000000000004
Technology,Accessories,95.1,5,0.0,30.431999999999995
Office Supplies,Paper,25.92,4,0.0,12.441600000000001
Office Supplies,Storage,48.84,4,0.0,13.186800000000005
Office Supplies,Binders,25.9,5,0.0,12.690999999999999
Office Supplies,Envelopes,42.68,4,0.0,19.6328
Technology,Accessories,299.96999999999997,3,0.0,125.98740000000001
Office Supplies,Appliances,262.24,2,0.0,78.672
Office Supplies,Binders,234.36,6,0.0,112.49279999999999
Office Supplies,Paper,20.736000000000004,4,0.2,7.2576
Office Supplies,Art,10.5,5,0.0,2.9400000000000004
Furniture,Furnishings,23.968000000000004,2,0.2,7.7896
Furniture,Bookcases,521.96,4,0.5,-250.5408
Office Supplies,Storage,676.55,5,0.0,6.76550000000006
Office Supplies,Appliances,154.9,5,0.0,40.274
Office Supplies,Envelopes,30.56,4,0.0,14.9744
Furniture,Chairs,770.3520000000001,3,0.2,77.03519999999997
Furniture,Furnishings,21.12,4,0.0,6.547199999999998
Technology,Phones,575.928,9,0.2,57.59279999999998
Office Supplies,Appliances,7.78,2,0.0,2.0228
Office Supplies,Paper,123.92,4,0.0,55.763999999999996
Office Supplies,Supplies,17.22,3,0.0,5.165999999999999
Office Supplies,Storage,226.56,6,0.0,63.436800000000005
Technology,Phones,107.88,3,0.2,10.787999999999997
Office Supplies,Paper,81.98,2,0.0,40.1702
Office Supplies,Paper,104.85,1,0.0,50.327999999999996
Office Supplies,Binders,8.704,2,0.2,3.1552
Office Supplies,Paper,19.92,4,0.0,9.760800000000001
Furniture,Furnishings,43.019999999999996,3,0.0,15.4872
Furniture,Bookcases,240.78400000000002,1,0.2,30.097999999999978
Office Supplies,Appliances,414.96,2,0.0,124.48799999999994
Office Supplies,Storage,387.72,5,0.2,-67.85100000000003
Office Supplies,Storage,360.38,2,0.0,93.6988
Office Supplies,Paper,13.56,2,0.0,6.2376
Technology,Phones,552.0,10,0.2,34.5
Furniture,Tables,429.90000000000003,5,0.0,111.77400000000003
Office Supplies,Binders,32.06,2,0.0,15.3888
Furniture,Chairs,161.96,2,0.0,45.34880000000001
Office Supplies,Storage,19.86,2,0.0,5.759399999999998
Office Supplies,Paper,12.96,2,0.0,6.3504000000000005
Office Supplies,Paper,20.544000000000004,6,0.2,6.419999999999996
Furniture,Furnishings,185.57999999999998,6,0.0,76.0878
Office Supplies,Binders,77.56,2,0.0,35.6776
Office Supplies,Storage,87.92,4,0.0,0.8791999999999973
Office Supplies,Paper,245.94,6,0.0,120.51060000000001
Office Supplies,Binders,8.6,1,0.0,4.042
Furniture,Bookcases,504.90000000000003,5,0.0,126.22500000000002
Office Supplies,Binders,2357.4880000000003,7,0.2,884.058
Technology,Phones,369.544,7,0.2,32.335100000000025
Furniture,Chairs,184.752,3,0.2,-20.78460000000001
Office Supplies,Storage,64.96,5,0.2,-4.059999999999999
Office Supplies,Supplies,13.52,2,0.2,1.6899999999999986
Furniture,Chairs,458.42999999999995,5,0.3,-137.52900000000002
Office Supplies,Appliances,387.136,4,0.2,24.196000000000012
Furniture,Tables,328.59000000000003,3,0.4,-147.8655
Furniture,Chairs,338.352,3,0.2,4.22939999999997
Office Supplies,Paper,25.92,4,0.0,12.441600000000001
Office Supplies,Paper,91.36,4,0.0,42.0256
Furniture,Furnishings,87.96000000000001,3,0.2,7.696500000000004
Office Supplies,Binders,5.214,2,0.7,-4.171199999999999
Office Supplies,Binders,12.294,1,0.7,-8.605799999999999
Furniture,Furnishings,19.76,4,0.0,8.2992
Furniture,Chairs,109.764,2,0.1,8.537199999999997
Technology,Phones,128.85000000000002,3,0.0,3.8654999999999973
Furniture,Furnishings,127.94999999999999,3,0.0,21.751499999999986
Office Supplies,Paper,68.52,3,0.0,31.519199999999998
Office Supplies,Storage,74.94,3,0.0,14.238599999999995
Technology,Machines,2548.5600000000004,6,0.2,286.7129999999996
Office Supplies,Envelopes,271.44,3,0.0,122.148
Technology,Phones,287.88,3,0.2,35.985
Office Supplies,Paper,14.9,5,0.0,7.151999999999999
Technology,Phones,4158.912,8,0.2,363.90480000000025
Furniture,Furnishings,91.96,2,0.0,15.633199999999988
Furniture,Furnishings,33.11,7,0.0,12.912900000000004
Office Supplies,Paper,19.44,3,0.0,9.3312
Office Supplies,Paper,55.48,1,0.0,26.630399999999998
Office Supplies,Appliances,91.92,5,0.2,11.489999999999991
Office Supplies,Appliances,17.34,2,0.0,4.681800000000001
Technology,Accessories,71.98,2,0.0,15.1158
Office Supplies,Envelopes,7.080000000000001,3,0.2,2.477999999999999
Technology,Accessories,69.98,2,0.0,4.898600000000002
Office Supplies,Appliances,646.272,8,0.2,64.62719999999999
Office Supplies,Paper,10.368000000000002,2,0.2,3.7584
Office Supplies,Fasteners,8.4,5,0.0,0.33599999999999963
Technology,Phones,71.96,5,0.2,25.185999999999996
Office Supplies,Art,18.48,2,0.2,6.005999999999999
Office Supplies,Art,9.84,3,0.0,2.853599999999999
Furniture,Chairs,239.24,1,0.2,23.924000000000007
Furniture,Furnishings,21.12,4,0.0,6.547199999999998
Office Supplies,Supplies,54.900000000000006,5,0.0,15.372000000000003
Furniture,Furnishings,15.24,3,0.0,5.1815999999999995
Office Supplies,Appliances,19.567999999999998,2,0.8,-52.833600000000004
Office Supplies,Binders,310.39199999999994,4,0.8,-512.1468000000002
Furniture,Furnishings,42.599999999999994,3,0.0,16.614
Office Supplies,Binders,113.94,6,0.0,54.691199999999995
Office Supplies,Storage,129.92,4,0.0,5.196799999999996
Office Supplies,Art,5.28,3,0.0,2.5343999999999998
Technology,Phones,859.2,3,0.2,75.18000000000006
Technology,Machines,506.28,3,0.2,177.19799999999998
Furniture,Furnishings,14.368000000000002,2,0.2,3.9512
Furniture,Chairs,314.352,3,0.2,-35.36460000000001
Office Supplies,Paper,27.888,7,0.2,10.1094
Furniture,Furnishings,238.15200000000004,3,0.2,89.30699999999999
Furniture,Tables,692.9399999999999,3,0.0,173.235
Office Supplies,Binders,16.146000000000004,9,0.7,-12.916800000000002
Office Supplies,Binders,1345.4850000000001,5,0.7,-1031.5385
Office Supplies,Paper,173.48800000000003,7,0.2,54.21499999999998
Office Supplies,Art,57.75,5,0.0,16.17
Office Supplies,Appliances,272.4,5,0.0,76.27200000000002
Office Supplies,Paper,11.952000000000002,3,0.2,4.0338
Furniture,Furnishings,28.0,4,0.2,7.700000000000003
Office Supplies,Binders,12.201,7,0.7,-9.760799999999996
Office Supplies,Binders,2.0679999999999996,1,0.8,-3.4122000000000003
Office Supplies,Paper,83.84,8,0.2,30.391999999999996
Office Supplies,Envelopes,11.36,2,0.0,5.339199999999999
Office Supplies,Paper,36.4,5,0.0,17.472
Technology,Accessories,27.968000000000004,2,0.2,6.992000000000001
Office Supplies,Storage,142.04,4,0.0,38.35080000000001
Office Supplies,Art,14.669999999999998,3,0.0,6.0147
Technology,Copiers,1199.96,5,0.2,224.99249999999995
Office Supplies,Paper,12.600000000000001,3,0.0,6.1739999999999995
Office Supplies,Paper,17.94,3,0.0,8.073
Office Supplies,Labels,23.904000000000003,6,0.2,7.768799999999999
Office Supplies,Supplies,88.96000000000001,8,0.2,10.007999999999988
Furniture,Chairs,518.272,8,0.2,-97.17600000000007
Furniture,Furnishings,6.98,1,0.0,3.3504
Technology,Machines,343.20000000000005,1,0.2,38.60999999999996
Office Supplies,Labels,17.544,3,0.2,5.921099999999998
Office Supplies,Storage,152.68800000000002,2,0.2,-26.72040000000002
Office Supplies,Fasteners,3.4880000000000004,2,0.2,0.5668
Office Supplies,Supplies,5.888000000000001,2,0.2,-1.3248000000000004
Office Supplies,Binders,153.552,3,0.2,51.8238
Office Supplies,Storage,270.62,2,0.0,2.706200000000024
Technology,Accessories,468.90000000000003,6,0.0,206.31600000000006
Technology,Accessories,72.48,2,0.0,30.4416
Office Supplies,Supplies,10.95,3,0.0,3.2849999999999993
Furniture,Furnishings,191.82,3,0.0,61.3824
Office Supplies,Storage,151.056,9,0.2,7.552799999999998
Furniture,Furnishings,25.16,5,0.6,-11.322
Office Supplies,Binders,6.215999999999999,6,0.8,-9.634800000000002
Office Supplies,Art,23.616,9,0.2,2.656799999999997
Technology,Accessories,24.032,2,0.2,-0.6008000000000004
Office Supplies,Labels,2.088,1,0.2,0.6785999999999999
Office Supplies,Binders,4.4879999999999995,6,0.8,-6.732000000000001
Furniture,Furnishings,29.22,3,0.0,12.856800000000002
Office Supplies,Paper,6.48,1,0.0,3.1104000000000003
Office Supplies,Binders,1.1880000000000002,2,0.7,-0.9899999999999998
Furniture,Chairs,272.646,3,0.1,18.176400000000008
Technology,Accessories,212.8,2,0.0,95.75999999999999
Office Supplies,Paper,38.52,9,0.0,18.104400000000002
Technology,Accessories,72.64,2,0.0,21.791999999999994
Office Supplies,Storage,45.4,4,0.0,12.712000000000003
Office Supplies,Paper,13.76,2,0.0,6.329599999999999
Furniture,Chairs,80.991,1,0.1,8.099099999999988
Office Supplies,Binders,11.784,3,0.2,3.9770999999999996
Office Supplies,Fasteners,4.36,2,0.0,1.7876000000000003
Furniture,Chairs,2888.1270000000004,11,0.1,609.7157
Technology,Phones,1299.66,2,0.0,350.9082000000001
Furniture,Chairs,2254.41,5,0.1,375.735
Technology,Phones,104.85000000000001,3,0.0,28.309500000000007
Technology,Accessories,59.97,3,0.0,20.389799999999994
Furniture,Tables,314.532,2,0.4,-83.87520000000004
Office Supplies,Art,13.632,4,0.2,3.5784
Office Supplies,Appliances,19.431999999999995,2,0.8,-49.55160000000002
Technology,Accessories,65.44,5,0.2,-8.180000000000003
Office Supplies,Labels,6.0,2,0.2,2.0999999999999996
Office Supplies,Binders,1.9079999999999997,3,0.8,-3.2436000000000016
Furniture,Chairs,1474.8020000000001,7,0.3,-21.068600000000174
Office Supplies,Appliances,110.096,2,0.2,33.028800000000004
Office Supplies,Fasteners,16.752000000000002,6,0.2,5.4444
Furniture,Chairs,1537.0739999999998,9,0.3,0.0
Furniture,Chairs,449.372,2,0.3,-12.839199999999977
Office Supplies,Binders,41.904,6,0.2,14.142599999999996
Technology,Phones,2279.96,4,0.0,592.7896000000001
Office Supplies,Labels,14.940000000000001,3,0.0,6.8724
Technology,Phones,191.976,3,0.2,19.197599999999994
Office Supplies,Art,23.832,3,0.2,6.553800000000001
Furniture,Furnishings,409.216,8,0.2,61.38239999999999
Furniture,Bookcases,72.58800000000001,2,0.7,-128.2388
Office Supplies,Storage,61.568,2,0.2,4.6175999999999995
Office Supplies,Paper,20.96,4,0.2,6.811999999999999
Technology,Accessories,44.75,5,0.0,8.502499999999994
Office Supplies,Paper,11.96,2,0.0,5.382
Office Supplies,Binders,3.912,1,0.2,1.2713999999999996
Furniture,Chairs,327.99600000000004,6,0.1,54.66600000000001
Office Supplies,Binders,49.408,4,0.2,18.528
Technology,Accessories,53.25,3,0.0,20.7675
Office Supplies,Fasteners,3.76,2,0.0,1.3159999999999998
Furniture,Chairs,767.214,14,0.1,161.96739999999997
Office Supplies,Paper,163.96,5,0.2,59.4355
Furniture,Tables,161.28,2,0.2,12.095999999999997
Office Supplies,Art,192.8,4,0.0,55.91199999999998
Technology,Accessories,27.695999999999998,3,0.2,3.4619999999999997
Office Supplies,Appliances,73.16399999999999,6,0.8,-186.56820000000005
Office Supplies,Paper,32.064,6,0.2,11.222399999999999
Furniture,Bookcases,205.666,2,0.15,-12.097999999999999
Office Supplies,Storage,115.44,3,0.0,30.0144
Office Supplies,Paper,274.8,5,0.0,134.652
Office Supplies,Storage,195.64,4,0.0,3.9128000000000043
Technology,Phones,257.98,2,0.0,74.8142
Office Supplies,Art,119.03999999999999,6,0.0,48.80640000000001
Office Supplies,Paper,20.07,3,0.0,9.232199999999999
Office Supplies,Art,11.76,4,0.0,3.1752000000000002
Office Supplies,Art,11.76,4,0.0,3.1752000000000002
Office Supplies,Binders,40.736000000000004,2,0.2,14.7668
Technology,Phones,201.584,2,0.2,12.599000000000004
Furniture,Chairs,340.70400000000006,6,0.2,-34.07040000000001
Furniture,Bookcases,354.90000000000003,5,0.0,88.72500000000002
Furniture,Bookcases,1198.33,10,0.15,70.49000000000001
Office Supplies,Storage,87.92,4,0.0,0.8791999999999973
Furniture,Furnishings,51.967999999999996,2,0.2,10.393599999999998
Office Supplies,Storage,51.336000000000006,3,0.2,5.775299999999996
Office Supplies,Storage,332.704,1,0.2,33.27039999999998
Furniture,Furnishings,42.40800000000001,3,0.2,9.5418
Office Supplies,Envelopes,81.53999999999999,3,0.0,38.3238
Technology,Accessories,167.28,12,0.0,23.41920000000001
Office Supplies,Storage,772.68,4,0.0,108.17520000000002
Technology,Phones,323.97600000000006,3,0.2,28.34789999999998
Office Supplies,Labels,11.808,4,0.2,3.9852
Office Supplies,Storage,26.160000000000004,3,0.2,1.961999999999998
Office Supplies,Binders,33.57,5,0.7,-25.737000000000002
Furniture,Furnishings,4.992000000000001,3,0.2,1.3728000000000002
Furniture,Furnishings,20.016000000000002,3,0.2,5.504400000000001
Technology,Accessories,170.24,2,0.2,53.19999999999999
Office Supplies,Paper,117.456,3,0.2,44.04599999999999
Office Supplies,Paper,22.96,2,0.0,11.2504
Office Supplies,Paper,13.36,2,0.0,6.4128
Office Supplies,Binders,34.248000000000005,3,0.2,11.558699999999998
Office Supplies,Art,3.52,2,0.0,1.0208
Office Supplies,Binders,26.7,5,0.0,12.549
Technology,Accessories,21.2,2,0.0,9.116000000000001
Office Supplies,Storage,838.38,2,0.0,226.36260000000004
Furniture,Chairs,1690.04,4,0.0,422.51
Office Supplies,Storage,85.96,7,0.0,24.068799999999996
Office Supplies,Envelopes,121.96,2,0.0,57.32119999999999
Office Supplies,Paper,23.92,4,0.0,11.7208
Office Supplies,Storage,63.96,2,0.0,6.396000000000001
Technology,Phones,629.9499999999999,5,0.0,176.38600000000002
Technology,Phones,113.72999999999999,3,0.0,32.98169999999999
Office Supplies,Binders,14.6,2,0.0,6.861999999999999
Office Supplies,Storage,887.84,8,0.0,17.7568
Furniture,Chairs,403.92,5,0.2,25.24500000000002
Office Supplies,Art,106.8,10,0.2,10.679999999999996
Office Supplies,Storage,70.94999999999999,3,0.0,20.575499999999998
Office Supplies,Binders,34.944,6,0.2,11.793599999999998
Office Supplies,Art,119.03999999999999,6,0.0,35.71199999999999
Technology,Phones,383.84000000000003,4,0.2,47.97999999999999
Furniture,Furnishings,799.5600000000001,9,0.0,207.88559999999998
Office Supplies,Storage,31.44,3,0.0,8.488800000000001
Office Supplies,Paper,25.920000000000005,5,0.2,9.072
Office Supplies,Binders,6.329999999999999,5,0.8,-9.811499999999999
Office Supplies,Paper,75.88,5,0.2,26.557999999999993
Technology,Phones,329.988,2,0.4,-76.99720000000002
Office Supplies,Storage,71.376,3,0.2,-4.460999999999995
Office Supplies,Paper,63.769999999999996,7,0.0,28.696499999999993
Technology,Phones,50.97,3,0.0,13.252199999999997
Office Supplies,Paper,96.08,2,0.0,46.118399999999994
Technology,Copiers,1439.968,4,0.2,485.9891999999999
Technology,Accessories,43.56,3,0.2,-4.900499999999997
Furniture,Chairs,563.92,5,0.2,7.04899999999995
Technology,Phones,235.152,8,0.4,-47.030399999999986
Furniture,Furnishings,7.712000000000001,2,0.2,1.7352000000000005
Office Supplies,Paper,51.016000000000005,7,0.2,15.942499999999992
Office Supplies,Fasteners,25.248,4,0.2,7.889999999999998
Furniture,Chairs,56.686,1,0.3,-14.576399999999996
Office Supplies,Storage,51.168000000000006,2,0.2,-6.396000000000001
Office Supplies,Binders,2793.5280000000002,9,0.2,942.8156999999999
Office Supplies,Storage,1000.0200000000001,7,0.0,290.0057999999999
Furniture,Furnishings,65.94,3,0.0,22.419600000000003
Office Supplies,Fasteners,18.240000000000002,3,0.0,9.120000000000001
Office Supplies,Appliances,76.12,2,0.0,22.074799999999996
Office Supplies,Envelopes,7.64,1,0.0,3.7436
Furniture,Furnishings,68.16,3,0.0,27.945600000000002
Office Supplies,Envelopes,62.24,8,0.0,29.2528
Technology,Phones,29.97,3,0.0,0.29969999999999963
Technology,Phones,125.69999999999999,6,0.0,35.196
Technology,Phones,191.98,2,0.0,51.834599999999995
Office Supplies,Storage,20.86,7,0.0,1.4601999999999977
Office Supplies,Labels,56.699999999999996,9,0.0,26.081999999999997
Furniture,Furnishings,72.704,4,0.2,19.084800000000005
Office Supplies,Art,12.264,7,0.2,1.0730999999999993
Office Supplies,Storage,218.35200000000003,3,0.2,-54.58800000000001
Furniture,Bookcases,66.29400000000001,1,0.7,-103.86059999999998
Furniture,Chairs,291.168,4,0.2,-14.558399999999978
Technology,Phones,88.77600000000001,3,0.2,7.767900000000001
Technology,Phones,110.376,4,0.4,-20.235600000000005
